Time,f_gap_control_complete_time,s_gap_control_complete_time,f_gap_control_additional_ds,f_gap_control_additional_os,s_gap_control_additional_ds,s_gap_control_additional_os,handshake,fds_pos_val,fws_pos_val,sds_pos_val,sws_pos_val,fds_under_roll_pv,fws_under_roll_pv,sds_under_roll_pv,sws_under_roll_pv,fds_under_roll_sv,fws_under_roll_sv,sds_under_roll_sv,sws_under_roll_sv,speed_pv,a_bobin_model_1,a_bobin_model_2,a_bobin_model_3,a_bobin_model_4,a_bobin_model_5,a_bobin_model_6,a_bobin_model_7,a_bobin_model_8,b_bobin_model_1,b_bobin_model_2,b_bobin_model_3,b_bobin_model_4,b_bobin_model_5,b_bobin_model_6,b_bobin_model_7,b_bobin_model_8,fds_rev_back_up,fws_rev_back_up,sds_rev_back_up,sws_rev_back_up,fds_rev_pv,fws_rev_pv,sds_rev_pv,sws_rev_pv,fds_load_cell_pv,fws_load_cell_pv,sds_load_cell_pv,sws_load_cell_pv,f_gap_control_offset_low,f_gap_control_offset_high,s_gap_control_offset_low,s_gap_control_offset_high,f_range,s_range,f_gap_control_range_lower,s_gap_control_range_lower,f_gap_control_range_upper,s_gap_control_range_upper,f_window_popup_confirm,f_window_popup_number,s_window_popup_confirm,s_window_popup_number,f_control_inch,s_control_inch,control_inch,control_freq,f_load_cell_back_up,s_load_cell_back_up,pre_press_time_para,pre_press_rev_control_t1,pre_press_rev_control_t2,pre_press_rev_control_t3,pre_press_rev_control_t4,f_pre_press_rev_control_val1,s_pre_press_rev_control_val1,f_pre_press_rev_control_val2,s_pre_press_rev_control_val2,f_pre_press_rev_control_val3,s_pre_press_rev_control_val3,f_pre_press_rev_control_val4,s_pre_press_rev_control_val4,f_pre_press_rev_control,s_pre_press_rev_control,loadcell_zero_set,heartbeat,a_bobin_type,b_bobin_type,thickness_alarm,f_pre_press_complete,s_pre_press_complete,pre_press_on,pre_press_stop,run,low,f_interlock,s_interlock,f_gap_control_up,f_gap_control_down,s_gap_control_up,s_gap_control_down,f_actual_run,s_actual_run,f_actual_low,s_actual_low,f_gap_control_mode_both,f_gap_control_mode_ds,f_gap_control_mode_os,s_gap_control_mode_both,s_gap_control_mode_ds,s_gap_control_mode_os
2023-12-13 09:00:48.188,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:49.195,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:50.200,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:51.214,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:52.221,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:53.223,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:54.233,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:55.239,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:56.248,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:57.258,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:58.269,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:00:59.276,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:00.284,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:01.295,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:02.309,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:03.322,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:04.335,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:05.347,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:06.360,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:07.369,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:08.377,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:09.385,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:10.392,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:11.400,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:12.412,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:13.425,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:14.432,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:15.441,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:16.452,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:17.461,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:18.471,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:19.480,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:20.491,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:21.497,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:22.503,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:23.513,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:24.520,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:25.527,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:26.538,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:27.544,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:28.552,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:29.562,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:30.571,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:31.583,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:32.592,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:33.599,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:34.608,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:35.620,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:36.630,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:37.639,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:38.646,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:39.654,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 09:01:40.664,0,0,0,0,0,0,0,3,3,3,3,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,100,100,100,100,500,500,500,500,1,1,1,1,-372,-372,-403,-398,-401,-396,1,91,1,91,0,0,1,20,-402,-397,1,5,10,20,30,5,5,10,10,20,20,30,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
